"codigo-da-ocorrencia";"classificacao-da-ocorrencia";"data-e-hora-da-ocorrencia";"latitude-da-ocorrencia";"longitude-da-ocorrencia";"cidade-da-ocorrencia";"uf-da-ocorrencia";"pais-da-ocorrencia";"aerodromo-da-ocorrencia";"investigacao-da-aeronave-foi-liberada";"status-da-investigacao";"numero-do-relatorio-de-divulgacao";"relatorio-de-divulgacao-foi-publicado";"dia-da-divulgacao-da-publicacao";"total-de-recomendacoes";"total-de-aeronaves-envolvidas";"ocorrencia-na-saida-da-pista";"tipo-de-ocorrencia";"tipo-de-categoria-da-ocorrencia";"taxonomia-do-tipo-de-icao";"matricula-da-aeronave";"categoria-do-operador-de-aeronave";"tipo-de-aeronave";"fabricante-da-aeronave";"modelo-de-aeronave";"tipo-de-aeronave-icao";"aeronave-motor-tipo";"aeronave-motor-quantidade";"aeronave-pmd";"categoria-pmd-aeronave";"quantidade-de-assentos-na-aeronave";"ano-de-fabricacao-da-aeronave";"pais-fabricante-da-aeronave";"pais-de-registro-da-aeronave";"registro-da-categoria-da-aeronave";"registro-segmento-da-aeronave";"voo-de-origem-do-acidente";"voo-destino-do-acidente";"fase-de-operacao-da-aeronave";"tipo-de-operacao-da-aeronave";"nivel-de-dano-da-aeronave";"total-de-fatalidades-no-acidente";"fator-do-acidente";"aspecto-do-fator-da-ocorrencia";"fator-condicionante";"area-do-fator";"numero-da-recomendacao";"dia-da-assinatura-de-recomendacao";"dia-do-encaminhamento-da-recomendacao";"conteudo-da-recomendacao";"status-da-recomendacao";"orgao-de-recomendacao"
46261;ACIDENTE;08/08/2012 18:50;-1,64E+11;-3,91E+11;PORTO SEGURO;BA;BRASIL;SBPS;SIM;FINALIZADA;A-042/CENIPA/2014;SIM;09/06/2014;1;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PRDMG;***;HELICÓPTERO;EUROCOPTER FRANCE;AS 350 B2;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;2009;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;PORTO SEGURO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-042/CENIPA/2014 - RSV 001;09/06/2014;29/07/2014 00:00;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários, operadores e exploradores de helicópteros.;CUMPRIDA;ANAC
46263;INCIDENTE GRAVE;17/08/2012 15:15;-229875;-43.37;RIO DE JANEIRO;RJ;BRASIL;SBJR;SIM;FINALIZADA;IG-540/CENIPA/2015;SIM;25/08/2015;3;1;SIM;POUSO LONGO;EXCURSÃO DE PISTA | POUSO LONGO;RE;PTFTB;***;AVIÃO;CESSNA AIRCRAFT;560;C560;JATO;BIMOTOR;7212;7212;11;1990;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;CONGONHAS;JACAREPAGUÁ;POUSO;TÁXI AÉREO;NENHUM;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG - 540/CENIPA/2015 - 01;25/08/2015;03/09/2015 00:00;Assegurar-se de que as empresas de táxi-aéreo incluam, nos seus respectivos planejamentos de voos, o cumprimento dos requisitos de limitações de pouso nos aeródromos de destino, segundo o RBAC 135.;CUMPRIDA DE FORMA ALTERNATIVA;ANAC
46281;INCIDENTE GRAVE;10/08/2012 12:20;-30727777778;-6,00E+11;MANAUS;AM;BRASIL;SWFN;SIM;FINALIZADA;IG-133/CENIPA/2013;SIM;02/10/2014;1;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PTWNM;***;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6;1974;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;NENHUM;0;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-133/CENIPA/2013 - 001;02/10/2014;15/12/2014 00:00;Tendo em vista os fatos observados e relatados neste relatório, realizar auditoria técnica no operador da aeronave com intuito de aprimorar os processos de instrução, gerenciamento e manutenção.;CUMPRIDA;ANAC
46300;INCIDENTE;08/08/2012 14:30;-51958333333;-3,77E+11;MOSSORÓ;RN;BRASIL;SBMS;SIM;FINALIZADA;I-053/CENIPA/2014;SIM;22/05/2014;2;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PTTPY;***;AVIÃO;EMBRAER;EMB-500;E50P;JATO;BIMOTOR;4750;4750;0;2012;BRASIL;BRASIL;AVIÃO;PARTICULAR;MÁRIO RIBEIRO;DIX-SEPT ROSADO;POUSO;PRIVADA;LEVE;0;PROJETO;ASPECTO DE PROJETO;***;FATOR MATERIAL;I-053/CENIPA/2014 - RS 001;22/05/2014;29/07/2014 00:00;Por se tratar do certificador primário da aeronave, assegurar-se que a lógica do software da BCU que equipa as aeronaves modelo EMB-500, evite que durante o pouso, considerando-se o momento do toque das rodas na pista, o autoteste do seu sistema de freio se encontre em curso ou venha a se iniciar.;CUMPRIDA;ANAC
46305;ACIDENTE;11/07/2012 13:17;-2,35E+11;-4,67E+11;SÃO PAULO;SP;BRASIL;****;SIM;FINALIZADA;A-587/CENIPA/2016;SIM;15/08/2012;2;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTHOL;***;HELICÓPTERO;ROBINSON HELICOPTER;R22;R22;PISTÃO;MONOMOTOR;590;590;2;1992;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;DESTRUÍDA;2;;;;;287/D/12;15/08/2012;20/08/2012 00:00;Adotar ações de fiscalização junto à Go Air (Master Esc Pilotagem Hel Ltda)  visando à substituição imediata de produtos de uso não aeronáutico pelos previstos nos manuais de manutenção, bem como a aplicação dos mesmos segundo os parâmetros previstos pela Robinson Helicopter Company e pelos seus fabricantes, como temperatura, tempo de cura e outros, em especial no tocante aos primers previstos no item 1.450 do Manual de Manutenção do R-22.;CUMPRIDA;ANAC
46356;ACIDENTE;22/09/2012 15:50;-11.85;-4,08E+11;TAPIRAMUTÁ;BA;BRASIL;****;SIM;FINALIZADA;A-173/CENIPA/2013;SIM;12/12/2013;3;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTANF;***;AVIÃO;CESSNA AIRCRAFT;170A;C170;PISTÃO;MONOMOTOR;998;998;1;1951;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;ESPECIALIZADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-173/CENIPA/2013 - RSV 001;12/12/2013;12/02/2014 00:00;Assegurar-se da adequação do planejamento gerencial exercido pela Bahia Air Propaganda Aérea Ltda., no âmbito operacional, tendo como foco o fiel cumprimento das regras de voo visual, estabelecidas na ICA 100-12, pelos pilotos envolvidos com os voos de reboque de faixa.;NÃO CUMPRIDA;ANAC
46373;INCIDENTE GRAVE;21/09/2012 11:55;-60883333333;-5,01E+11;PARAUAPEBAS;PA;BRASIL;****;SIM;FINALIZADA;IG-563/CENIPA/2014;SIM;15/08/2014;1;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTVIB;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;6;1987;BRASIL;BRASIL;AVIÃO;PARTICULAR;REDENÇÃO;ALBERTO ALCOLUMBRE;CRUZEIRO;PRIVADA;LEVE;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-563/CENIPA/2014- RSV 001;15/08/2014;08/10/2014 00:00;"""Realizar auditoria técnica na empresa Planave Aviação Ltda. (CHE 765-02/ANAC) com intuito de analisar e propor melhorias no processo de recebimento de partes e registros de manutenção após revisão de motores e demais componentes aeronáuticos constantes na Lista de Capacidade (""""Adendo ao Certificado de Homologação de Empresa"""").""";CUMPRIDA;ANAC
46411;ACIDENTE;23/09/2012 18:35;-13847222222;-4,85E+11;BELÉM;PA;BRASIL;SBBE;SIM;FINALIZADA;A-018/CENIPA/2014;SIM;02/06/2014;1;1;NÃO;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;GCOL;PRYRG;***;HELICÓPTERO;BELL HELICOPTER;430;B430;TURBOEIXO;BIMOTOR;4082;4082;8;2001;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;PREFEITO RENATO MOREIRA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;ESTACIONAMENTO;TÁXI AÉREO;SUBSTANCIAL;0;ATENÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO;A-018/CENIPA/2014 - RSV 001;02/06/2014;29/07/2014 00:00;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários, operadores e exploradores de helicópteros e operadores de aeródromos.;CUMPRIDA DE FORMA ALTERNATIVA;ANAC
46415;ACIDENTE;25/09/2012 14:35;-2,56E+11;-5,44E+11;FOZ DO IGUAÇU;PR;BRASIL;SSHS;SIM;FINALIZADA;A-558/CENIPA/2015;SIM;22/04/2016;2;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PTHSN;***;HELICÓPTERO;BELL HELICOPTER;206B;B06;TURBOEIXO;MONOMOTOR;1451;1451;5;1981;BRASIL;BRASIL;HELICÓPTERO;MÚLTIPLA;HELISUL IV;HELISUL IV;DECOLAGEM;TÁXI AÉREO;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;A-558/CENIPA/2015 - 01;22/04/2016;17/05/2016 00:00;Realizar gestões junto ao operador de forma a avaliar a acuracidade dos registros de manutenção das aeronaves da Helisul Táxi Aéreo, bem como a clareza das informações dispostas na respectiva documentação.;CUMPRIDA;ANAC
46432;ACIDENTE;08/10/2012 13:30;***;***;SANTA CRUZ DO ARARI;PA;BRASIL;****;SIM;FINALIZADA;A-142/CENIPA/2013;SIM;21/10/2013;3;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTNRK;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-711B;P28R;PISTÃO;MONOMOTOR;1248;1248;4;1979;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;TÁXI AÉREO;SUBSTANCIAL;0;;;;;A-142/CENIPA/2013-RSV001;21/10/2013;06/12/2013 00:00;Realizar visitoria técnica na empresa Táxi Aéreo Dourado Ltda, com intuito de analisar e propor melhoria nos processos de Gerenciamento da Segurança Operacional, principalmente quanto à análise do perigo e do gerenciamento do risco.;CUMPRIDA;ANAC
46434;ACIDENTE;03/10/2012 11:00;-2,43E+11;-475825;JUQUIÁ;SP;BRASIL;****;SIM;FINALIZADA;A-600/CENIPA/2018;SIM;08/04/2019;3;1;NÃO;OPERAÇÃO A BAIXA ALTITUDE;OPERAÇÃO A BAIXA ALTITUDE;LALT;PTDOX;***;AVIÃO;PIPER AIRCRAFT;PA-25-260;PA25;PISTÃO;MONOMOTOR;1315;1315;1;1970;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;AGRÍCOLA;DESTRUÍDA;1;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL;A-600/CENIPA/2018-01;08/04/2019;08/04/2019 00:00;ATUAR JUNTO à AEROAGRíCOLA CAIçARA LTDA., A FIM DE REAVALIAR A ADEQUABILIDADE E O CUMPRIMENTO DO MANUAL DO GERENCIAMENTO DA SEGURANçA OPERACIONAL (MGSO) DAQUELE OPERADOR, SOBRETUDO NO QUE DIZ RESPEITO AO PROCESSO DE GERENCIAMENTO DO RISCO ADOTADO NA APLICAçãO DE DEFENSIVO AGRíCOLA.;CUMPRIDA;ANAC
46435;ACIDENTE;21/08/2012 20:15;2,54E+11;5,00E+11;PALMEIRA;PR;BRASIL;****;SIM;FINALIZADA;A-555/CENIPA/2015;SIM;03/06/2016;3;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PPGGR;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1992;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;1;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-555/CENIPA/2015 - 01;03/06/2016;14/07/2016 00:00;Realizar gestões junto ao Aeroclube de Ponta Grossa, de forma a apurar a observância prática dos requisitos necessários à manutenção do Certificado de Atividade Aérea desta organização, sobretudo no que tange à atuação da coordenação da instrução aérea, da gestão de segurança operacional e da aplicação dos preceitos do MGSO da organização.;CUMPRIDA;ANAC
46437;ACIDENTE;25/08/2012 11:30;-2,00E+11;-5,31E+11;ÁGUA CLARA;MS;BRASIL;****;SIM;FINALIZADA;A-034/CENIPA/2013;SIM;30/12/2013;2;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTOKZ;***;AVIÃO;CESSNA AIRCRAFT;210N;C210;PISTÃO;MONOMOTOR;1724;1724;6;1979;BRASIL;BRASIL;AVIÃO;PARTICULAR;TRÊS LAGOAS;FAZENDA VISTA ALEGRE;CRUZEIRO;PRIVADA;DESTRUÍDA;3;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO;A-034/CENIPA/2013 – RSV 001;30/12/2013;03/09/2015 00:00;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários, operadores e exploradores de aeronaves privadas.;CUMPRIDA;ANAC
46443;INCIDENTE GRAVE;03/10/2012 12:35;-33802777778;-6,47E+11;TEFÉ;AM;BRASIL;SBTF;SIM;FINALIZADA;IG-140/CENIPA/2013;SIM;15/05/2015;1;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PPITZ;***;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;MONOMOTOR;3969;3969;11;1996;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;COARI;TEFÉ;CRUZEIRO;TÁXI AÉREO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-140/CENIPA/2013 – 001;15/05/2015;30/07/2015 00:00;Tendo em vista os fatos observados durante a investigação e relatados no corpo deste relatório, realizar Auditoria Técnica no operador com objetivo de aperfeiçoar os processos de operação e manutenção aplicados.;CUMPRIDA;ANAC
46444;ACIDENTE;22/08/2012 18:51;-77225;-6,70E+11;PAUINI;AM;BRASIL;SWUI;SIM;FINALIZADA;A-049/CENIPA/2013;SIM;19/09/2013;3;1;NÃO;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;GCOL;PTRPU;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;7;1984;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;SUBSTANCIAL;1;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-049/CENIPA/2013-RSV001;19/09/2013;05/12/2013 00:00;Realizar gestões junto a Ortiz Táxi-Aéreo Ltda. com a finalidade de garantir que haja uma avaliação do risco pela administração em todas as operações aéreas realizadas da empresa.;CUMPRIDA;ANAC
46445;INCIDENTE GRAVE;07/10/2012 15:30;-2,12E+11;-4,90E+11;CATANDUVA;SP;BRASIL;SDCD;SIM;FINALIZADA;IG-141/CENIPA/2013;SIM;14/10/2014;3;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTELG;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;CATANDUVA;POUSO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-141/CENIPA/2013 - 001;14/10/2014;15/12/2014 00:00;Divulgar o presente relatório às oficinas que possuem a aeronave EMB-810/PA-34 em seus adendos, a fim de alertar mecânicos e inspetores sobre o problema da montagem invertida do parafuso do amortecedor de vibrações laterais do trem auxiliar e sua respectiva porca.;CUMPRIDA;ANAC
46446;INCIDENTE GRAVE;28/09/2012 17:30;-2,50E+11;-5,35E+11;CASCAVEL;PR;BRASIL;SBCA;SIM;FINALIZADA;IG-537/CENIPA/2014;SIM;03/06/2016;1;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PRATH;***;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2012;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;LEVE;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-537/CENIPA/2014 - 01;03/06/2016;14/07/2016 00:00;Atuar junto à Companhia de Engenharia de Transporte e Transito (CETTRANS), responsável pela administração do Aeródromo de Cascavel, a fim de que sejam observados os requisitos para faixa de pista e acostamento, constantes do RBAC 154.;CUMPRIDA;ANAC
46451;INCIDENTE GRAVE;30/08/2012 19:25;-2,29E+11;-4,71E+11;CAMPINAS;SP;BRASIL;SDAM;SIM;FINALIZADA;IG-550/CENIPA/2015;SIM;22/04/2016;1;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PRDGO;***;AVIÃO;PIPER AIRCRAFT;PA-31T;PAY2;TURBOÉLICE;BIMOTOR;4082;4082;7;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;SANTOS DUMONT;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;POUSO;PRIVADA;NENHUM;0;COORDENAÇÃO DE TRÁFEGO (ATS);DESEMPENHO DO SER HUMANO;PRESTAÇÃO DE SERVIÇOS DE TRÁFEGO AÉREO;FATOR OPERACIONAL;IG-550/CENIPA/2015 - 01;25/04/2016;18/05/2016 00:00;Realizar um estudo sobre a viabilidade de implementação de um sistema que restrinja a aceitação de planos de voos para aeródromos de destino e/ou de alternativa que se encontrem interditados.;CUMPRIDA;DECEA
46498;ACIDENTE;25/10/2012 13:00;-1,05E+11;-415125;SENTO SÉ;BA;BRASIL;****;***;FINALIZADA;A-045/CENIPA/2014;SIM;02/06/2014;1;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRMPL;***;HELICÓPTERO;ROBINSON HELICOPTER;R44 II;R44;PISTÃO;MONOMOTOR;1134;1134;4;2009;BRASIL;BRASIL;HELICÓPTERO;MÚLTIPLA;SENADOR NILO COELHO;FORA DE AERODROMO;CRUZEIRO;NÃO REGULAR;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-045/CENIPA/2014 - RSV 001;02/06/2014;29/07/2014 00:00;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários, operadores e exploradores de helicópteros da aviação geral.;CUMPRIDA DE FORMA ALTERNATIVA;ANAC
46563;ACIDENTE;02/11/2012 12:00;1,50E+11;-5,10E+11;ARUANÃ;GO;BRASIL;****;SIM;FINALIZADA;A-017/CENIPA/2014;SIM;02/06/2014;1;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTLHE;PARTICULAR;AVIÃO;PIPER AIRCRAFT;PA-31;PA31;PISTÃO;BIMOTOR;2948;2948;8;1974;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-017/CENIPA/2014 - RSV 001;02/06/2014;28/07/2014 00:00;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários e operadores regulados pelo RBHA 91.;CUMPRIDA DE FORMA ALTERNATIVA;ANAC
46570;ACIDENTE;11/11/2012 19:21;-2,36E+11;-4,67E+11;SÃO PAULO;SP;BRASIL;SBSP;SIM;FINALIZADA;A-014/CENIPA/2014;SIM;02/06/2014;2;1;SIM;POUSO LONGO;EXCURSÃO DE PISTA | POUSO LONGO;RE;PRMRG;***;AVIÃO;CESSNA AIRCRAFT;525B;C25B;JATO;BIMOTOR;6291;6291;10;2007;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;HERCÍLIO LUZ;CONGONHAS;POUSO;TÁXI AÉREO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-014/CENIPA/2014 - RSV 001;02/06/2014;28/07/2014 00:00;Tendo em vista a performance das aeronaves que operam hoje segundo o RBAC 135, reavaliar a IAC 3535-135 0302 - Normas para a Elaboração do Manual Geral de Operações (MGO) de Empresas de Transporte Aéreo Regidas pelo RBAC 135, válida à época da ocorrência, que não requeria, especificamente, a descrição de tipos de aproximação em high speed.;CUMPRIDA DE FORMA ALTERNATIVA;ANAC
46582;ACIDENTE;01/11/2012 19:49;-1,51E+11;-5,52E+11;CHAPADA DOS GUIMARÃES;MT;BRASIL;****;SIM;FINALIZADA;A-052/CENIPA/2014;SIM;03/06/2014;1;1;NÃO;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OTHR;PTVRV;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1995;BRASIL;BRASIL;AVIÃO;PARTICULAR;CONFRESA;MARECHAL RONDON;CRUZEIRO;PRIVADA;DESTRUÍDA;4;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-052/CENIPA/2014 - RS 001;03/06/2014;29/07/2014 00:00;Divulgar o conteúdo do presente relatório durante a realização de seminários, palestras e atividades afins voltadas aos proprietários, operadores e exploradores de aeronaves da aviação geral e da aviação de táxi-aéreo.;CUMPRIDA DE FORMA ALTERNATIVA;ANAC
46583;ACIDENTE;06/11/2012 21:30;-2,53E+11;-4,93E+11;ALMIRANTE TAMANDARÉ;PR;BRASIL;****;SIM;FINALIZADA;A-526/CENIPA/2015;SIM;03/06/2016;9;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PTMFW;***;AVIÃO;PIPER AIRCRAFT;PA-31T2;PAY2;TURBOÉLICE;BIMOTOR;4297;4297;7;1983;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;SÃO PEDRO;BACACHERI;APROXIMAÇÃO FINAL;TÁXI AÉREO;DESTRUÍDA;4;CARACTERÍSTICAS DA TAREFA;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO;A-526/CENIPA/2015 - 01;03/06/2016;14/07/2016 00:00;Atuar, junto à Taxi Aéreo Hércules Ltda., a fim de garantir que sejam implementados procedimentos formalizados no MGO, referentes à operação da aeronave, buscando padronização na realização do planejamento de voo, preparo da aeronave, regime de voo, autonomia mínima, inspeções, uso do checklist, abastecimentos e registros no diário de bordo.;CUMPRIDA;ANAC
46585;ACIDENTE;13/11/2012 18:30;***;***;BAGÉ;RS;BRASIL;SSCE;SIM;FINALIZADA;A-151/CENIPA/2013;SIM;21/10/2013;1;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PPHJQ;***;AVIÃO;CIA AERONAUTICA PAULISTA;CAP-4;PAUL;PISTÃO;MONOMOTOR;587;587;2;1947;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AEROCLUBE DE BAGÉ;FORA DE AERODROMO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;;;;;A-151/CENIPA/2013-RSV001;21/10/2013;06/12/2013 00:00;Atuar junto ao Aeroclube de Bagé, a fim de reforçar a obrigatoriedade e a importância de comunicar imediatamente a ocorrência aeronáutica ao Comando Investigador (CENIPA/SERIPA) de acordo com as normas em vigor.;CUMPRIDA;ANAC
46706;INCIDENTE;05/12/2012 17:40;-2,30E+11;-4,35E+11;RIO DE JANEIRO;RJ;BRASIL;SBJR;SIM;FINALIZADA;I-152/CENIPA/2013;SIM;13/11/2013;1;1;NÃO;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA | POUSO BRUSCO;ARC;PTHAX;***;HELICÓPTERO;ROBINSON HELICOPTER;R22;R22;PISTÃO;MONOMOTOR;590;590;2;1994;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;LEVE;0;;;;;I-152/CENIPA/2013-RSV001;07/11/2013;05/02/2014 00:00;Atuar junto ao proprietário e ao operador (Rio 22), a fim de orientá-los quanto ao fiel cumprimento da NSCA 3-13, para notificar o CENIPA/SERIPA III, quando houver o envolvimento em qualquer tipo de ocorrência aeronáutica.;CUMPRIDA;ANAC
